step,oos_start,oos_end,ticker,signal_time,direction,entry,sl,tp1,rr1,outcome,actual_rr,params_used
18,2024-10-01,2025-01-01,VKCO,2024-11-18 08:00:00+00:00,SELL,312.79999,317.0025,305.4,1.8,WIN_TP1,1.6064775636464883,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,SNGSP,2024-11-08 08:00:00+00:00,SELL,57.155,58.1475,55.51,1.7,WIN_TP1,1.5502740554156171,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,SNGSP,2024-11-15 08:00:00+00:00,SELL,57.155,58.1475,55.51,1.7,LOSS,-1.1497259445843828,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,CHMF,2024-11-15 12:00:00+00:00,SELL,1230.40002,1237.80255,1207.6,3.1,WIN_TP1,2.6678450405469523,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,CHMF,2024-12-09 12:00:00+00:00,SELL,1128.0,1148.20245,1085.6,2.1,WIN_TP1,1.9548294885026323,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,AFKS,2024-10-14 12:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,AFKS,2024-10-15 08:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,AFKS,2024-10-16 08:00:00+00:00,SELL,15.57,15.8395,15.14,1.6,WIN_TP1,1.4497884972170683,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,AFKS,2024-11-18 08:00:00+00:00,SELL,14.355,14.6255,13.85,1.9,WIN_TP1,1.762022181146026,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,MAGN,2024-10-15 08:00:00+00:00,SELL,44.1,44.8125,42.725,1.9,WIN_TP1,1.7390736842105259,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,MAGN,2024-10-16 08:00:00+00:00,SELL,44.1,44.8125,42.725,1.9,WIN_TP1,1.7390736842105259,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,MAGN,2024-12-09 08:00:00+00:00,SELL,32.89,34.1425,31.05,1.5,WIN_TP1,1.431725349301397,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,ETLN,2024-12-23 08:00:00+00:00,SELL,53.38,54.8425,47.0,4.4,LOSS,-1.094897777777778,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,RUAL,2024-10-23 08:00:00+00:00,SELL,35.3,35.8025,34.09,2.4,WIN_TP1,2.2173532338308473,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,RUAL,2024-10-30 12:00:00+00:00,SELL,35.3,35.8025,34.09,2.4,LOSS,-1.1826467661691524,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,RUAL,2024-11-14 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,RUAL,2024-11-15 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
18,2024-10-01,2025-01-01,SNGS,2024-10-16 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,WIN_TP1,2.135254368932039,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,OZON,2024-11-18 12:00:00+00:00,SELL,3425.0,3513.0025,3261.5,1.9,WIN_TP1,1.7988096929064514,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,OZON,2025-01-17 12:00:00+00:00,SELL,3425.0,3513.0025,3246.0,2.0,LOSS,-1.1011903070935485,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,VKCO,2024-11-15 12:00:00+00:00,SELL,312.79999,317.0025,305.4,1.8,WIN_TP1,1.6064775636464883,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,VKCO,2024-11-18 08:00:00+00:00,SELL,312.79999,317.0025,305.4,1.8,WIN_TP1,1.6064775636464883,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,CHMF,2024-11-15 12:00:00+00:00,SELL,1230.40002,1237.80255,1207.6,3.1,WIN_TP1,2.6678450405469523,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,CHMF,2024-12-09 12:00:00+00:00,SELL,1128.0,1148.20245,1085.6,2.1,WIN_TP1,1.9548294885026323,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,PHOR,2025-01-08 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,PHOR,2025-01-09 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,AFKS,2024-11-18 08:00:00+00:00,SELL,14.355,14.6255,13.85,1.9,WIN_TP1,1.762022181146026,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,MAGN,2024-12-09 08:00:00+00:00,SELL,32.89,34.1425,31.05,1.5,WIN_TP1,1.431725349301397,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,ETLN,2024-12-23 08:00:00+00:00,SELL,53.38,54.8425,47.0,4.4,LOSS,-1.094897777777778,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,RUAL,2024-11-14 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,RUAL,2024-11-15 08:00:00+00:00,BUY,37.45,36.6975,38.685,1.6,WIN_TP1,1.4706046511627917,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
19,2024-11-01,2025-02-01,SNGS,2025-01-20 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,LOSS,-1.2647456310679608,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,OZON,2025-01-17 12:00:00+00:00,SELL,3425.0,3513.0025,3246.0,2.0,LOSS,-1.1011903070935485,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,FLOT,2025-02-14 08:00:00+00:00,SELL,101.4,102.8825,98.0,2.3,WIN_TP1,2.1221652613827975,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,CHMF,2024-12-09 12:00:00+00:00,SELL,1128.0,1148.20245,1085.6,2.1,WIN_TP1,1.9548294885026323,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,PHOR,2025-01-08 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,PHOR,2025-01-09 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,MAGN,2024-12-09 08:00:00+00:00,SELL,32.89,34.1425,31.05,1.5,WIN_TP1,1.431725349301397,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,ETLN,2024-12-23 08:00:00+00:00,SELL,53.38,54.8425,47.0,4.4,LOSS,-1.094897777777778,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,SNGS,2025-01-20 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,LOSS,-1.2647456310679608,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,IRKT,2025-02-14 08:00:00+00:00,SELL,32.3,33.7025,28.25,2.9,LOSS,-1.0598787878787876,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
20,2024-12-01,2025-03-01,MOEX,2025-02-12 08:00:00+00:00,SELL,215.8,218.40249,210.55,2.0,LOSS,-1.215593527736899,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,OZON,2025-01-17 12:00:00+00:00,SELL,3425.0,3513.0025,3246.0,2.0,LOSS,-1.1011903070935485,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,FLOT,2025-02-14 08:00:00+00:00,SELL,101.4,102.8825,98.0,2.3,WIN_TP1,2.1221652613827975,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,SNGSP,2025-03-14 08:00:00+00:00,BUY,53.7,53.0625,55.96,3.5,WIN_TP1,3.2809882352941186,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,PHOR,2025-01-08 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,PHOR,2025-01-09 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,WIN_TP1,1.6058621805241013,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,PHOR,2025-03-31 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,SNGS,2025-01-20 08:00:00+00:00,SELL,26.22,26.4775,25.61,2.4,LOSS,-1.2647456310679608,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,IRKT,2025-02-14 08:00:00+00:00,SELL,32.3,33.7025,28.25,2.9,LOSS,-1.0598787878787876,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
21,2025-01-01,2025-04-01,MOEX,2025-02-12 08:00:00+00:00,SELL,215.8,218.40249,210.55,2.0,LOSS,-1.215593527736899,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,NVTK,2025-04-09 08:00:00+00:00,BUY,983.59998,970.19751,1013.0,2.2,WIN_TP1,2.009187414857112,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,FESH,2025-04-16 08:00:00+00:00,BUY,55.26,53.9175,57.28,1.5,WIN_TP1,1.3929787709497208,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,POSI,2025-04-14 08:00:00+00:00,SELL,1350.19995,1373.20245,1302.6,2.1,WIN_TP1,1.9473852898597983,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,ETLN,2025-04-16 08:00:00+00:00,BUY,57.22,55.7375,61.8,3.1,WIN_TP1,2.9996478920741994,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,RUAL,2025-04-07 08:00:00+00:00,BUY,32.17,30.9975,33.93,1.5,LOSS,-1.0713364605543707,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,RUAL,2025-04-30 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
22,2025-02-01,2025-05-01,SNGS,2025-04-03 08:00:00+00:00,SELL,25.53,25.8475,25.025,1.6,WIN_TP1,1.3909354330708656,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,NVTK,2025-04-09 08:00:00+00:00,BUY,983.59998,970.19751,1013.0,2.2,WIN_TP1,2.009187414857112,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,PHOR,2025-03-31 08:00:00+00:00,BUY,6347.0,6261.9975,6500.0,1.8,LOSS,-1.1941378194758987,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,PHOR,2025-05-06 08:00:00+00:00,BUY,5971.0,5884.9975,6108.0,1.6,WIN_TP1,1.4194866428301496,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,FESH,2025-04-16 08:00:00+00:00,BUY,55.26,53.9175,57.28,1.5,WIN_TP1,1.3929787709497208,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,POSI,2025-04-14 08:00:00+00:00,SELL,1350.19995,1373.20245,1302.6,2.1,WIN_TP1,1.9473852898597983,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,ETLN,2025-04-16 08:00:00+00:00,BUY,57.22,55.7375,61.8,3.1,WIN_TP1,2.9996478920741994,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,RUAL,2025-04-07 08:00:00+00:00,BUY,32.17,30.9975,33.93,1.5,LOSS,-1.0713364605543707,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,RUAL,2025-04-30 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,RUAL,2025-05-02 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,SNGS,2025-04-03 08:00:00+00:00,SELL,25.53,25.8475,25.025,1.6,WIN_TP1,1.3909354330708656,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,IRKT,2025-05-02 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,WIN_TP1,1.8141506775067748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
23,2025-03-01,2025-06-01,IRKT,2025-05-16 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,LOSS,-1.085849322493225,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,NVTK,2025-04-09 08:00:00+00:00,BUY,983.59998,970.19751,1013.0,2.2,WIN_TP1,2.009187414857112,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,OZON,2025-06-23 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,OZON,2025-06-24 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,FLOT,2025-06-25 08:00:00+00:00,SELL,76.64,77.2925,75.03,2.5,WIN_TP1,2.1946145593869746,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,PHOR,2025-05-06 08:00:00+00:00,BUY,5971.0,5884.9975,6108.0,1.6,WIN_TP1,1.4194866428301496,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,NLMK,2025-06-08 12:00:00+00:00,BUY,116.3,113.9375,119.82,1.5,LOSS,-1.1279915343915345,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,FESH,2025-04-16 08:00:00+00:00,BUY,55.26,53.9175,57.28,1.5,WIN_TP1,1.3929787709497208,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,FESH,2025-06-09 08:00:00+00:00,BUY,59.21,57.7075,61.59,1.6,WIN_TP1,1.4975400998336106,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,FESH,2025-06-10 08:00:00+00:00,BUY,59.21,57.7075,61.59,1.6,WIN_TP1,1.4975400998336106,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,POSI,2025-04-14 08:00:00+00:00,SELL,1350.19995,1373.20245,1302.6,2.1,WIN_TP1,1.9473852898597983,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,POSI,2025-06-06 08:00:00+00:00,SELL,1240.59998,1255.0025,1212.4,2.0,WIN_TP1,1.7760419740434328,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,ETLN,2025-04-16 08:00:00+00:00,BUY,57.22,55.7375,61.8,3.1,WIN_TP1,2.9996478920741994,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,RUAL,2025-04-07 08:00:00+00:00,BUY,32.17,30.9975,33.93,1.5,LOSS,-1.0713364605543707,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,RUAL,2025-04-30 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,RUAL,2025-05-02 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,SNGS,2025-04-03 08:00:00+00:00,SELL,25.53,25.8475,25.025,1.6,WIN_TP1,1.3909354330708656,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,IRKT,2025-05-02 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,WIN_TP1,1.8141506775067748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,IRKT,2025-05-16 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,LOSS,-1.085849322493225,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,MOEX,2025-06-25 08:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
24,2025-04-01,2025-07-01,MOEX,2025-06-27 12:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,NVTK,2025-07-19 08:00:00+00:00,SELL,1104.80005,1123.80255,1070.6,1.8,WIN_TP1,1.6488367251677416,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,OZON,2025-06-23 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,OZON,2025-06-24 08:00:00+00:00,BUY,3695.0,3654.4975,3763.5,1.7,WIN_TP1,1.4628047651379548,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,FLOT,2025-06-25 08:00:00+00:00,SELL,76.64,77.2925,75.03,2.5,WIN_TP1,2.1946145593869746,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,AFKS,2025-07-14 08:00:00+00:00,BUY,14.795,14.5295,15.189,1.5,WIN_TP1,1.3551148775894535,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,NLMK,2025-06-08 12:00:00+00:00,BUY,116.3,113.9375,119.82,1.5,LOSS,-1.1279915343915345,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,FESH,2025-06-09 08:00:00+00:00,BUY,59.21,57.7075,61.59,1.6,WIN_TP1,1.4975400998336106,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,FESH,2025-06-10 08:00:00+00:00,BUY,59.21,57.7075,61.59,1.6,WIN_TP1,1.4975400998336106,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,POSI,2025-06-06 08:00:00+00:00,SELL,1240.59998,1255.0025,1212.4,2.0,WIN_TP1,1.7760419740434328,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,POSI,2025-07-10 12:00:00+00:00,SELL,1361.0,1399.0025,1293.4,1.8,LOSS,-1.0931149266495623,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,POSI,2025-07-10 12:00:00+00:00,SELL,1350.19995,1373.20245,1293.4,2.5,LOSS,-1.1526147101402018,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,POSI,2025-07-11 12:00:00+00:00,SELL,1350.19995,1373.20245,1312.2,1.7,WIN_TP1,1.5473852898597982,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,MAGN,2025-07-19 08:00:00+00:00,SELL,35.265,35.5625,34.11,3.9,WIN_TP1,3.591801680672268,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,RUAL,2025-05-02 08:00:00+00:00,BUY,33.265,32.4075,34.695,1.7,LOSS,-1.1008618075801748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,IRKT,2025-05-02 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,WIN_TP1,1.8141506775067748,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,IRKT,2025-05-16 12:00:00+00:00,BUY,30.46,29.5375,32.22,1.9,LOSS,-1.085849322493225,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,MOEX,2025-06-25 08:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
25,2025-05-01,2025-08-01,MOEX,2025-06-27 12:00:00+00:00,SELL,198.85001,200.43249,193.51,3.4,LOSS,-1.326708726808553,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 1.5}"
