step,oos_start,oos_end,ticker,signal_time,direction,entry,sl,tp1,rr1,outcome,actual_rr,params_used
1,2023-05-01,2023-06-01,FESH,2023-05-26 08:00:00+00:00,BUY,53.82,52.095,56.75,1.7,WIN_TP1,1.61888,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
1,2023-05-01,2023-06-01,ETLN,2023-05-22 12:00:00+00:00,BUY,72.92,71.555,76.98,3.0,WIN_TP1,2.8611047619047616,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
3,2023-07-01,2023-08-01,ENPG,2023-07-21 08:00:00+00:00,BUY,514.40002,503.79749,536.0,2.0,WIN_TP1,1.8738565180197564,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,NVTK,2023-07-25 08:00:00+00:00,BUY,1473.80005,1465.39752,1498.6,3.0,WIN_TP1,2.5439611486064355,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,NVTK,2023-07-26 08:00:00+00:00,BUY,1473.80005,1465.39752,1498.6,3.0,WIN_TP1,2.5439611486064355,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,OZON,2023-07-21 08:00:00+00:00,BUY,2074.5,2049.9975,2126.5,2.1,WIN_TP1,1.879871441689624,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,FLOT,2023-07-21 08:00:00+00:00,BUY,93.82,91.5475,96.5,1.2,WIN_TP1,1.0926591859185915,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,FLOT,2023-07-31 08:00:00+00:00,BUY,98.0,96.3475,99.4,0.8,WIN_TP1,0.6458093797276857,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,VKCO,2023-07-25 08:00:00+00:00,BUY,678.0,670.79749,687.0,1.2,WIN_TP1,0.9552519885428816,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,VKCO,2023-07-26 08:00:00+00:00,BUY,678.0,670.79749,687.0,1.2,WIN_TP1,0.9552519885428816,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,AFKS,2023-07-27 08:00:00+00:00,BUY,17.837,17.6045,17.987,0.6,WIN_TP1,0.400532473118278,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,AFKS,2023-07-28 08:00:00+00:00,BUY,17.837,17.6045,17.987,0.6,WIN_TP1,0.400532473118278,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,NLMK,2023-07-24 08:00:00+00:00,BUY,191.94,188.9975,196.48,1.5,WIN_TP1,1.330401359388275,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,NLMK,2023-07-25 08:00:00+00:00,BUY,191.94,188.9975,196.48,1.5,WIN_TP1,1.330401359388275,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,FESH,2023-07-27 08:00:00+00:00,BUY,77.93,76.5475,79.36,1.0,WIN_TP1,0.8534408679927675,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,FESH,2023-07-28 08:00:00+00:00,BUY,77.93,76.5475,79.36,1.0,WIN_TP1,0.8534408679927675,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,POSI,2023-07-21 08:00:00+00:00,BUY,2115.0,2075.19745,2150.0,0.9,WIN_TP1,0.7618430226204096,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
3,2023-07-01,2023-08-01,MGNT,2023-07-21 08:00:00+00:00,BUY,5625.0,5409.9975,5814.0,0.9,WIN_TP1,0.8319775351449401,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,ENPG,2023-08-16 08:00:00+00:00,BUY,514.40002,503.79749,536.0,2.0,WIN_TP1,1.8738565180197564,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,ENPG,2023-08-17 08:00:00+00:00,BUY,514.40002,503.79749,536.0,2.0,WIN_TP1,1.8738565180197564,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,ENPG,2023-08-18 08:00:00+00:00,BUY,514.40002,503.79749,536.0,2.0,WIN_TP1,1.8738565180197564,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,NVTK,2023-08-09 08:00:00+00:00,BUY,1590.59998,1557.9975,1621.0,0.9,WIN_TP1,0.773151982671257,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,NVTK,2023-08-28 08:00:00+00:00,BUY,1667.19995,1624.19745,1691.8,0.6,WIN_TP1,0.49919842171966755,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,NVTK,2023-08-30 12:00:00+00:00,BUY,1667.19995,1624.19745,1691.8,0.6,WIN_TP1,0.49919842171966755,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,OZON,2023-08-02 08:00:00+00:00,BUY,2438.0,2380.4975,2470.0,0.6,WIN_TP1,0.4897647928350942,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,OZON,2023-08-03 08:00:00+00:00,BUY,2438.0,2380.4975,2470.0,0.6,WIN_TP1,0.4897647928350942,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,FLOT,2023-08-24 08:00:00+00:00,BUY,111.0,107.1575,112.74,0.5,WIN_TP1,0.4248926480156149,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,VKCO,2023-08-30 08:00:00+00:00,BUY,731.40002,720.9975,739.8,0.8,WIN_TP1,0.6171942902296768,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-16 08:00:00+00:00,BUY,48.95,46.7975,50.7,0.8,WIN_TP1,0.7408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-17 08:00:00+00:00,BUY,48.95,46.7975,50.0,0.5,WIN_TP1,0.4408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-21 12:00:00+00:00,BUY,48.95,46.7975,50.0,0.5,WIN_TP1,0.4408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-22 12:00:00+00:00,BUY,48.95,46.7975,50.0,0.5,WIN_TP1,0.4408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-23 08:00:00+00:00,BUY,48.95,46.7975,50.0,0.5,WIN_TP1,0.4408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-25 08:00:00+00:00,BUY,48.95,46.7975,50.0,0.5,WIN_TP1,0.4408734030197446,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGSP,2023-08-25 08:00:00+00:00,BUY,48.63,47.8425,50.0,1.7,WIN_TP1,1.5394438095238097,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,CHMF,2023-08-16 08:00:00+00:00,BUY,1267.59998,1233.79755,1300.0,1.0,WIN_TP1,0.9024993188951207,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,CHMF,2023-08-17 08:00:00+00:00,BUY,1267.59998,1233.79755,1300.0,1.0,WIN_TP1,0.9024993188951207,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,CHMF,2023-08-24 08:00:00+00:00,BUY,1328.19995,1290.59748,1353.0,0.7,WIN_TP1,0.6081624193836204,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,PHOR,2023-08-18 08:00:00+00:00,BUY,7506.0,7405.9975,7559.0,0.5,WIN_TP1,0.3048488787780298,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,PHOR,2023-08-24 08:00:00+00:00,BUY,7506.0,7405.9975,7559.0,0.5,WIN_TP1,0.3048488787780298,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,PHOR,2023-08-25 08:00:00+00:00,BUY,7506.0,7405.9975,7559.0,0.5,WIN_TP1,0.3048488787780298,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,AFKS,2023-08-02 08:00:00+00:00,BUY,18.646,18.4775,18.98,2.0,WIN_TP1,1.712287240356086,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,AFKS,2023-08-04 12:00:00+00:00,BUY,17.837,17.6045,17.987,0.6,WIN_TP1,0.400532473118278,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,AFKS,2023-08-16 12:00:00+00:00,BUY,17.122,16.8975,17.68,2.5,WIN_TP1,2.301705122494431,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,NLMK,2023-08-30 08:00:00+00:00,BUY,198.48,195.6375,202.84,1.5,WIN_TP1,1.318452770448549,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,NLMK,2023-08-31 12:00:00+00:00,BUY,198.48,195.6375,202.74,1.5,WIN_TP1,1.318452770448549,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MAGN,2023-08-02 08:00:00+00:00,BUY,53.39,52.8525,53.73,0.6,WIN_TP1,0.3417413953488379,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,RUAL,2023-08-04 08:00:00+00:00,SELL,43.715,44.9025,42.57,1.0,WIN_TP1,0.9042871578947368,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,RUAL,2023-08-07 08:00:00+00:00,SELL,43.715,44.9025,42.85,0.7,WIN_TP1,0.6042871578947367,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,RUAL,2023-08-14 08:00:00+00:00,SELL,43.715,44.9025,42.57,1.0,WIN_TP1,0.9042871578947368,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-16 08:00:00+00:00,BUY,30.54,29.5525,32.9,2.4,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-21 08:00:00+00:00,BUY,30.54,29.5525,31.165,0.6,WIN_TP1,0.5195908860759494,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-22 08:00:00+00:00,BUY,30.54,29.5525,32.9,2.4,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-23 12:00:00+00:00,BUY,30.54,29.5525,31.165,0.6,WIN_TP1,0.5195908860759494,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-25 08:00:00+00:00,BUY,30.54,29.5525,31.165,0.6,WIN_TP1,0.5195908860759494,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,SNGS,2023-08-28 08:00:00+00:00,BUY,30.54,29.5525,31.165,0.6,WIN_TP1,0.5195908860759494,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,IRKT,2023-08-23 12:00:00+00:00,BUY,79.1,76.5975,89.0,4.0,WIN_TP1,3.917818181818182,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-04 12:00:00+00:00,BUY,5625.0,5409.9975,5814.0,0.9,WIN_TP1,0.8319775351449401,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-07 12:00:00+00:00,BUY,5625.0,5409.9975,5814.0,0.9,WIN_TP1,0.8319775351449401,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-08 08:00:00+00:00,BUY,5625.0,5409.9975,5814.0,0.9,WIN_TP1,0.8319775351449401,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-09 08:00:00+00:00,BUY,5625.0,5409.9975,5741.5,0.5,WIN_TP1,0.43197753514494003,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-10 08:00:00+00:00,BUY,5625.0,5409.9975,5742.5,0.5,WIN_TP1,0.43197753514494003,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-14 12:00:00+00:00,BUY,5625.0,5409.9975,5814.0,0.9,LOSS,-1.06802246485506,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MGNT,2023-08-18 08:00:00+00:00,BUY,5513.0,5399.9975,5617.5,0.9,WIN_TP1,0.7731550186942763,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MOEX,2023-08-04 12:00:00+00:00,BUY,125.52,124.1375,128.65,2.3,WIN_TP1,2.063940687160939,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MOEX,2023-08-24 08:00:00+00:00,BUY,153.36,150.56751,158.02,1.7,WIN_TP1,1.5572113060386974,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
4,2023-08-01,2023-09-01,MOEX,2023-08-25 08:00:00+00:00,BUY,153.36,150.56751,158.02,1.7,WIN_TP1,1.5572113060386974,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 25, ""min_rr"": 0.5}"
5,2023-09-01,2023-10-01,NVTK,2023-09-26 08:00:00+00:00,BUY,1610.0,1583.79505,1646.0,1.4,WIN_TP1,1.2402591876725584,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,OZON,2023-09-11 08:00:00+00:00,BUY,2664.0,2588.995,2827.5,2.2,LOSS,-1.0923458436104259,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,OZON,2023-09-14 08:00:00+00:00,BUY,2664.0,2588.995,2784.0,1.6,WIN_TP1,1.5076541563895742,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,FLOT,2023-09-14 08:00:00+00:00,BUY,101.8,96.005,108.46,1.1,WIN_TP1,1.0543261432269198,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,CHMF,2023-09-14 08:00:00+00:00,BUY,1267.59998,1233.79505,1300.0,1.0,WIN_TP1,0.9025065294322456,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,CHMF,2023-09-19 12:00:00+00:00,BUY,1267.59998,1233.79505,1300.0,1.0,WIN_TP1,0.9025065294322456,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,CHMF,2023-09-20 08:00:00+00:00,BUY,1267.59998,1233.79505,1300.0,1.0,WIN_TP1,0.9025065294322456,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,CHMF,2023-09-21 08:00:00+00:00,BUY,1267.59998,1233.79505,1300.0,1.0,WIN_TP1,0.9025065294322456,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,PHOR,2023-09-07 08:00:00+00:00,BUY,7119.0,7049.995,7227.0,1.6,WIN_TP1,1.3317672632417947,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,PHOR,2023-09-08 08:00:00+00:00,BUY,7119.0,7049.995,7192.0,1.1,WIN_TP1,0.8317672632417946,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,PHOR,2023-09-11 08:00:00+00:00,BUY,7119.0,7049.995,7221.0,1.5,WIN_TP1,1.2317672632417946,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,NLMK,2023-09-18 08:00:00+00:00,BUY,190.24001,186.015,195.32,1.2,WIN_TP1,1.082929501705322,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,MAGN,2023-09-19 12:00:00+00:00,BUY,50.1,48.8,52.61,1.9,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,MAGN,2023-09-20 08:00:00+00:00,BUY,50.1,48.8,52.61,1.9,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,MAGN,2023-09-21 08:00:00+00:00,BUY,50.1,48.8,52.61,1.9,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,RUAL,2023-09-04 12:00:00+00:00,SELL,43.715,44.905,42.57,1.0,WIN_TP1,0.9044882352941175,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,RUAL,2023-09-07 08:00:00+00:00,SELL,43.715,44.905,42.57,1.0,WIN_TP1,0.9044882352941175,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,SNGS,2023-09-12 08:00:00+00:00,BUY,30.22,29.995,30.475,1.1,WIN_TP1,0.750791111111108,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
5,2023-09-01,2023-10-01,SNGS,2023-09-26 08:00:00+00:00,BUY,28.9,28.535,29.28,1.0,WIN_TP1,0.794136986301369,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.0}"
6,2023-10-01,2023-11-01,OZON,2023-10-31 08:00:00+00:00,BUY,2610.0,2564.995,2724.5,2.5,EXPIRED,,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
6,2023-10-01,2023-11-01,SNGSP,2023-10-23 08:00:00+00:00,BUY,53.12,52.595,55.905,5.3,WIN_TP1,5.036929523809523,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
6,2023-10-01,2023-11-01,SNGSP,2023-10-24 08:00:00+00:00,BUY,53.12,52.595,55.905,5.3,WIN_TP1,5.036929523809523,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
6,2023-10-01,2023-11-01,PHOR,2023-10-03 08:00:00+00:00,SELL,6801.0,6847.005,6500.0,6.5,WIN_TP1,6.115637430714053,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
6,2023-10-01,2023-11-01,FESH,2023-10-30 08:00:00+00:00,SELL,93.8,95.115,91.3,1.9,WIN_TP1,1.7145399239543722,"{""bias_swing"": 10, ""ob_swing"": 10, ""sl_buffer"": 50, ""min_rr"": 1.5}"
